img_name,PSNR
106053_1.png,33.28236378090921
106053_2.png,27.8757444936312
106053_3.png,27.79788163988374
106053_4.png,30.73842084336836
106053_5.png,29.622071522054423
106140_1.png,34.06748096135687
106140_2.png,27.890164264289528
106140_3.png,28.07758232014908
106140_4.png,29.44364786122284
106140_5.png,34.699520945802966
106206_1.png,29.18831045360949
106206_2.png,27.964040565739246
106206_3.png,27.93952757999577
106206_4.png,28.100629029437847
106206_5.png,28.77252846697742
106244_1.png,30.442054695936505
106244_2.png,28.080474127910158
106244_3.png,28.12488285139752
106244_4.png,27.666079159728444
106244_5.png,33.013822441919544
106338_1.png,28.388285007642
106338_2.png,28.025579463810928
106338_3.png,28.019074349307367
106338_4.png,28.15686321693128
106338_5.png,30.11806916830875
106810_1.png,28.920452898582564
106810_2.png,27.94637219583979
106810_3.png,29.36673056880455
106810_4.png,27.158396612062173
106810_5.png,29.289755539540096
106848_1.png,27.845334226325377
106848_2.png,27.892883726349773
106848_3.png,27.895610926779938
106848_4.png,27.871412657512824
106848_5.png,27.87933805886769
106896_1.png,28.0389362362672
106896_2.png,27.94632163452715
106896_3.png,27.997719793731296
106896_4.png,27.978755183923766
106896_5.png,28.030209967249547
106909_1.png,28.83277764362236
106909_2.png,27.89436515082748
106909_3.png,27.895734165127344
106909_4.png,29.16214647980025
106909_5.png,29.470928405869717
107226_1.png,27.98543606058399
107226_2.png,27.86253186713033
107226_3.png,27.86912438126473
107226_4.png,27.77444852552657
107226_5.png,27.986832675598382
107511_1.png,28.41680783839364
107511_2.png,27.89629662697009
107511_3.png,27.88782066636476
107511_4.png,27.960272810500072
107511_5.png,28.671795226455284
107596_1.png,30.41525810702112
107596_2.png,28.365133559113723
107596_3.png,28.33445067214388
107596_4.png,28.44099343769435
107596_5.png,31.998972290115823
107741_1.png,27.93481630215741
107741_2.png,27.977262870229342
107741_3.png,28.018636514833812
107741_4.png,28.073001074986365
107741_5.png,28.00892606727471
108088_1.png,28.88087928802033
108088_2.png,28.00271530986096
108088_3.png,28.42027491484844
108088_4.png,28.116314319312647
108088_5.png,28.593500715660483
108548_1.png,30.200201064329796
108548_2.png,27.9264498343532
108548_3.png,32.511724672533944
108548_4.png,28.415464305898816
108548_5.png,30.345376242718405
108698_1.png,28.21043289640833
108698_2.png,27.855458132176118
108698_3.png,28.008941737051977
108698_4.png,27.788576535836963
108698_5.png,28.268648714479998
108758_1.png,28.624539040636925
108758_2.png,27.892176902572714
108758_3.png,27.909148650198524
108758_4.png,28.448384536213677
108758_5.png,30.645795091402825
108761_1.png,30.215408449387446
108761_2.png,27.88164816555886
108761_3.png,27.94853204810701
108761_4.png,27.40811883203236
108761_5.png,29.92728972039758
108803_1.png,30.57870761905134
108803_2.png,27.864058309072924
108803_3.png,27.85213835010884
108803_4.png,28.50265088647239
108803_5.png,30.268453319822985
108864_1.png,31.290066964217505
108864_2.png,27.844630371467687
108864_3.png,27.72611251183896
108864_4.png,27.461793290932174
108864_5.png,31.1897257246335
108923_1.png,30.844941674381516
108923_2.png,28.117472912262397
108923_3.png,30.16116959952847
108923_4.png,27.88006413052269
108923_5.png,31.56260272302938
109425_1.png,27.941585501805683
109425_2.png,28.031414391821563
109425_3.png,28.21040862665023
109425_4.png,27.87803439176708
109425_5.png,27.94719455557035
109679_1.png,28.3267224311383
109679_2.png,27.813155331596388
109679_3.png,27.7523622619036
109679_4.png,27.98744323163529
109679_5.png,28.25986451875768
109939_1.png,28.34506269907365
109939_2.png,28.09644707785044
109939_3.png,28.14389856320404
109939_4.png,27.991907216800985
109939_5.png,28.364298344098284
110313_1.png,27.890218551129344
110313_2.png,27.958496528553283
110313_3.png,27.969924387671732
110313_4.png,27.990420885548875
110313_5.png,27.948841507113297
11034_1.png,27.88589696926657
11034_2.png,27.8767382367911
11034_3.png,27.901217048323733
11034_4.png,28.13447890841743
11034_5.png,27.89970581365881
110501_1.png,27.88702745015549
110501_2.png,27.90882999053546
110501_3.png,27.9405425309359
110501_4.png,27.923636306487683
110501_5.png,27.95989648235478
110559_1.png,33.18117850804254
110559_2.png,27.88790593491172
110559_3.png,27.828018915138543
110559_4.png,27.725947352856338
110559_5.png,34.77555128386559
110560_1.png,28.03023394273361
110560_2.png,27.917169064510613
110560_3.png,28.071447541995383
110560_4.png,27.738411101707506
110560_5.png,28.05042696263619
110769_1.png,30.588092508459884
110769_2.png,27.866190963951517
110769_3.png,27.72504811608556
110769_4.png,27.3531294249198
110769_5.png,32.24871637634449
110951_1.png,34.86922652270423
110951_2.png,28.53140368247532
110951_3.png,28.697771613811447
110951_4.png,31.78271191220409
110951_5.png,34.60672040701961
111030_1.png,30.28346154525016
111030_2.png,28.117553073190145
111030_3.png,28.091882517698583
111030_4.png,27.972642083218325
111030_5.png,30.804867495964668
112212_1.png,30.56163104075568
112212_2.png,27.86980964445634
112212_3.png,27.77545179179368
112212_4.png,28.576778757248483
112212_5.png,30.479074946430764
112378_1.png,28.162099145153583
112378_2.png,28.00819317748089
112378_3.png,28.128443440697207
112378_4.png,29.16351698113618
112378_5.png,28.575660049435868
112581_1.png,28.737385277618213
112581_2.png,27.873580503748062
112581_3.png,27.76999334093093
112581_4.png,27.57560084658744
112581_5.png,31.97981782522922
112591_1.png,29.337563421994137
112591_2.png,27.967768052771348
112591_3.png,28.621514544151584
112591_4.png,27.770875004088108
112591_5.png,30.883518640242013
112867_1.png,27.970779280700853
112867_2.png,27.8996560164385
112867_3.png,27.90822752895384
112867_4.png,27.75344921470997
112867_5.png,27.97512455955562
11291_1.png,28.840213052643904
11291_2.png,27.906531374701924
11291_3.png,27.899340736777937
11291_4.png,27.76798951616668
11291_5.png,29.127095238186868
113058_1.png,30.62809226011911
113058_2.png,27.906540695621995
113058_3.png,28.032363539749166
113058_4.png,28.009393070896245
113058_5.png,31.373462413141866
113097_1.png,32.23902220456302
113097_2.png,27.890965019346083
113097_3.png,27.86755076904768
113097_4.png,27.68490678269145
113097_5.png,29.021239121364587
113313_1.png,28.356641049630397
113313_2.png,27.8756076275658
113313_3.png,27.85451944264514
113313_4.png,27.448186536070665
113313_5.png,28.397165184658007
11334_1.png,29.068896520701887
11334_2.png,28.119079565010345
11334_3.png,28.116112754200017
11334_4.png,28.231880901137853
11334_5.png,29.80340131987997
113701_1.png,30.681448771219817
113701_2.png,27.885571805322947
113701_3.png,27.960992665780918
113701_4.png,27.7090684007098
113701_5.png,32.51456735483835
113707_1.png,33.245905815050044
113707_2.png,27.92330933939472
113707_3.png,28.3916716040827
113707_4.png,27.61186155054895
113707_5.png,30.091415743368643
113905_1.png,31.90791093191402
113905_2.png,29.49495588684758
113905_3.png,30.21940732788686
113905_4.png,34.51933066227937
113905_5.png,32.93029483958511
114033_1.png,27.94470375720968
114033_2.png,27.91413344571408
114033_3.png,27.922274885533312
114033_4.png,27.901646515525268
114033_5.png,27.92782355276918
114147_1.png,28.720331980273656
114147_2.png,28.490958799823197
114147_3.png,28.555319389024767
114147_4.png,28.20991738631139
114147_5.png,30.192210826166733
114158_1.png,29.911321609739623
114158_2.png,27.85030939441834
114158_3.png,27.65728907297238
114158_4.png,27.638662487502792
114158_5.png,32.25674308608685
114184_1.png,30.505867881920697
114184_2.png,27.955333190432484
114184_3.png,29.17968458737156
114184_4.png,27.74111484152003
114184_5.png,29.580971045315696
114579_1.png,32.83004470853908
114579_2.png,26.968625261921616
114579_3.png,26.947499181726577
114579_4.png,26.551047614426317
114579_5.png,32.00922155544369
115070_1.png,27.8961267899702
115070_2.png,27.89379007097468
115070_3.png,27.91188976586829
115070_4.png,28.00387858627254
115070_5.png,27.89913320246353
115182_1.png,29.264597258378966
115182_2.png,27.86573218185728
115182_3.png,27.717869198074787
115182_4.png,27.584492813587858
115182_5.png,28.790362912518933
115222_1.png,27.89913964442288
115222_2.png,27.872003764829117
115222_3.png,27.854264494003424
115222_4.png,28.03118629145072
115222_5.png,27.900798453788312
115314_1.png,30.92896172011195
115314_2.png,27.948045935657287
115314_3.png,28.937743561908416
115314_4.png,28.01671173483726
115314_5.png,31.274659303457145
11538_1.png,30.438868422567825
11538_2.png,28.16969285616416
11538_3.png,28.22115473985567
11538_4.png,27.62896459855631
11538_5.png,28.144159782440997
115700_1.png,28.047827425526
115700_2.png,27.96415854100037
115700_3.png,27.991200451476317
115700_4.png,28.062311153189
115700_5.png,28.049150616645697
115846_1.png,30.36550976046644
115846_2.png,27.98265243160933
115846_3.png,27.921187350915485
115846_4.png,27.98528309919693
115846_5.png,30.505220809842907
115927_1.png,29.44153405564977
115927_2.png,27.884631727451307
115927_3.png,30.935361925743724
115927_4.png,27.503844098710957
115927_5.png,31.4829195505352
116046_1.png,32.248347123187536
116046_2.png,27.908858192340094
116046_3.png,27.946296037521755
116046_4.png,27.41269734708157
116046_5.png,33.57615524596444
11615_1.png,28.03013075687973
11615_2.png,27.909213174116488
11615_3.png,27.879430776218072
11615_4.png,27.952002111082574
11615_5.png,28.01597252094192
116182_1.png,28.80117167673947
116182_2.png,27.93019699851289
116182_3.png,27.955062421061957
116182_4.png,27.648089801907396
116182_5.png,30.91778687454812
116206_1.png,29.856637089643908
116206_2.png,27.93089669879981
116206_3.png,27.99057649513867
116206_4.png,27.75246381987837
116206_5.png,30.15594976450276
116255_1.png,42.08775250647474
116255_2.png,27.871909249825315
116255_3.png,27.76925539345719
116255_4.png,27.38820722548872
116255_5.png,38.23502247538612
117089_1.png,27.924738089685498
117089_2.png,27.868200871043985
117089_3.png,27.807324374259856
117089_4.png,27.95914546606026
117089_5.png,27.940457125924127
117170_1.png,30.6587775956713
117170_2.png,27.89864015251316
117170_3.png,28.525409659949062
117170_4.png,27.057185506958568
117170_5.png,30.31021678001743
117308_1.png,28.018550112005958
117308_2.png,27.988031932100625
117308_3.png,28.076904351265696
117308_4.png,27.52357503768176
117308_5.png,29.16452791398673
117310_1.png,32.8106899958769
117310_2.png,27.97590343336371
117310_3.png,27.987220475670807
117310_4.png,28.314946811281438
117310_5.png,32.10617808447954
117368_1.png,30.1065150528294
117368_2.png,27.90504028509307
117368_3.png,27.88903533218048
117368_4.png,27.323918453968
117368_5.png,33.85337416333005
117404_1.png,27.97199671332436
117404_2.png,27.81744037819969
117404_3.png,27.76118347594226
117404_4.png,27.783867212558008
117404_5.png,27.963768351700665
117718_1.png,31.76837175402053
117718_2.png,27.864661242597972
117718_3.png,27.90719643670542
117718_4.png,27.260081766124287
117718_5.png,31.52068464421061
11796_1.png,32.23753045092757
11796_2.png,28.022880829833188
11796_3.png,28.114297819824397
11796_4.png,27.6955086511259
11796_5.png,30.3183968584093
118124_1.png,27.984496975442973
118124_2.png,27.87433808448013
118124_3.png,27.89836582768941
118124_4.png,27.990491379748583
118124_5.png,27.993073727103067
118181_1.png,32.45806911533235
118181_2.png,27.875289372796814
118181_3.png,28.169652196202158
118181_4.png,28.261151606109497
118181_5.png,31.27410665111954
118450_1.png,28.769923350977898
118450_2.png,27.99252450812991
118450_3.png,28.063520193654668
118450_4.png,28.216000820918666
118450_5.png,28.985241173732103
118542_1.png,30.960944402454395
118542_2.png,27.91730149648457
118542_3.png,27.742694300323045
118542_4.png,27.47574654454049
118542_5.png,30.849127157077405
118579_1.png,27.91159392036523
118579_2.png,27.88791387733152
118579_3.png,27.881963277360864
118579_4.png,27.847280704244778
118579_5.png,27.92978659437889
118594_1.png,29.25058265820075
118594_2.png,27.89496846328655
118594_3.png,29.99050102439565
118594_4.png,27.519194117079586
118594_5.png,29.436340206937427
118906_1.png,27.92456956673659
118906_2.png,27.89426500906982
118906_3.png,27.888703863706542
118906_4.png,27.90798200432524
118906_5.png,27.923585694258293
119038_1.png,29.99252764300817
119038_2.png,27.92038235318652
119038_3.png,27.839695149823854
119038_4.png,27.95639019090674
119038_5.png,30.10596378863254
119120_1.png,33.08203051650013
119120_2.png,27.84427440069052
119120_3.png,27.81387053131342
119120_4.png,27.9098433976591
119120_5.png,33.28383952108781
119210_1.png,28.42528739048322
119210_2.png,27.920623229909182
119210_3.png,28.452518925883144
119210_4.png,28.734012750357092
119210_5.png,28.78273352780028
119365_1.png,27.923147214594017
119365_2.png,27.854581255997623
119365_3.png,27.87456716825816
119365_4.png,27.961185524680644
119365_5.png,27.97245676795211
11987_1.png,28.655457498228376
11987_2.png,27.929152299150537
11987_3.png,27.94018845659356
11987_4.png,27.64502645161209
11987_5.png,28.92278409832133
119939_1.png,30.94824730461693
119939_2.png,27.87307344815304
119939_3.png,27.783478087092487
119939_4.png,27.602453219180884
119939_5.png,30.0442690305313
120021_1.png,28.313110990521363
120021_2.png,28.06353278475791
120021_3.png,28.086731260746262
120021_4.png,28.385239967560157
120021_5.png,29.76498913483967
120356_1.png,30.534332172362
120356_2.png,27.915208663237117
120356_3.png,27.89436720641653
120356_4.png,27.811810147489027
120356_5.png,33.28703133197539
120420_1.png,29.19979575263868
120420_2.png,27.9209455436823
120420_3.png,27.92835172378636
120420_4.png,27.681259110973137
120420_5.png,29.50128600768569
120776_1.png,28.011840682680564
120776_2.png,27.894095921758087
120776_3.png,28.034112012996136
120776_4.png,28.555911505966098
120776_5.png,29.472161429246007
120810_1.png,28.703913772274397
120810_2.png,28.46547481908881
120810_3.png,28.56920914553143
120810_4.png,27.976181015188164
120810_5.png,29.730990422750555
121123_1.png,29.845553473513974
121123_2.png,28.38383068642109
121123_3.png,29.228762227847064
121123_4.png,27.452887396534383
121123_5.png,29.940608332887493
121153_1.png,28.877932855600186
121153_2.png,27.91676487547257
121153_3.png,28.10125278436759
121153_4.png,27.704462619616944
121153_5.png,29.752907395591784
121157_1.png,29.5964424942966
121157_2.png,28.00507925919865
121157_3.png,28.0611001274318
121157_4.png,27.78328172224572
121157_5.png,30.922865747241723
121989_1.png,28.826263831561
121989_2.png,27.93068828194809
121989_3.png,27.95646584649
121989_4.png,27.694372223414295
121989_5.png,30.560933082354246
122007_1.png,28.946085759236368
122007_2.png,27.992796480546588
122007_3.png,28.044839991209585
122007_4.png,27.45371436071652
122007_5.png,29.263184017633638
12209_1.png,28.766410431697214
12209_2.png,27.90411246568281
12209_3.png,27.892055506980512
12209_4.png,27.489918003045048
12209_5.png,29.048883210875445
12238_1.png,29.19698901311492
12238_2.png,27.9746939556186
12238_3.png,28.05530543170622
12238_4.png,27.496249464820785
12238_5.png,30.033978552958207
122549_1.png,31.75080603817321
122549_2.png,27.883794203069296
122549_3.png,27.75310890142665
122549_4.png,27.773065278988177
122549_5.png,33.570683223876
122747_1.png,28.435861772319143
122747_2.png,27.9432599735074
122747_3.png,27.89601784564676
122747_4.png,27.848849685116264
122747_5.png,28.44022052695899
122825_1.png,29.64774823879093
122825_2.png,28.053095588355617
122825_3.png,28.145817061258008
122825_4.png,27.8423603542728
122825_5.png,30.60518623522365
122953_1.png,29.01381624457561
122953_2.png,27.91297789154982
122953_3.png,27.90857331321236
122953_4.png,27.455065318760784
122953_5.png,29.982438613261447
123580_1.png,30.67988162098474
123580_2.png,28.372001337061707
123580_3.png,29.296092045225176
123580_4.png,30.805175216602493
123580_5.png,30.541289249031653
123585_1.png,28.03531031927188
123585_2.png,27.926136339860143
123585_3.png,27.959822218675868
123585_4.png,27.916372401601144
123585_5.png,27.99019734929288
124594_1.png,30.851066262124128
124594_2.png,28.23688200373064
124594_3.png,28.51227240430355
124594_4.png,29.977493582670853
124594_5.png,31.59307247324485
124621_1.png,27.96236019761661
124621_2.png,27.858007870866285
124621_3.png,27.88115504721769
124621_4.png,27.89230160680258
124621_5.png,27.95906354981417
124712_1.png,29.68524569619689
124712_2.png,27.96351738997953
124712_3.png,27.99433474797736
124712_4.png,27.380616517592408
124712_5.png,30.392660659388675
125069_1.png,32.04154990357072
125069_2.png,28.20276940638507
125069_3.png,28.255206541304084
125069_4.png,26.327820382613936
125069_5.png,31.04123155170447
125070_1.png,27.926716934749223
125070_2.png,27.88682045879397
125070_3.png,27.897549665088075
125070_4.png,27.83438661108917
125070_5.png,27.97309914914604
125228_1.png,31.572960240322157
125228_2.png,27.90386072460344
125228_3.png,27.8670290967116
125228_4.png,27.185638701163985
125228_5.png,29.98872070969061
125286_1.png,27.82742773542685
125286_2.png,27.872998208672797
125286_3.png,27.77283501247788
125286_4.png,27.94945315962195
125286_5.png,27.750075119025578
12543_1.png,28.024102284509475
12543_2.png,27.86281999720632
12543_3.png,27.89525370284357
12543_4.png,27.90029689166237
12543_5.png,28.017857342112528
125617_1.png,29.393803429061997
125617_2.png,27.89715637500936
125617_3.png,27.8433572190329
125617_4.png,28.40900158935154
125617_5.png,31.00517578343772
125632_1.png,28.110192344304835
125632_2.png,27.89781830335407
125632_3.png,27.844300507756778
125632_4.png,27.69403480099487
125632_5.png,28.103984254984123
126272_1.png,29.74342782338781
126272_2.png,27.926417421467
126272_3.png,27.88651507533025
126272_4.png,27.298024254452518
126272_5.png,30.417235050901755
126429_1.png,28.00683035426578
126429_2.png,27.835797069512
126429_3.png,27.830255731903875
126429_4.png,27.86160616514515
126429_5.png,28.046352888323185
126925_1.png,28.206252378888696
126925_2.png,28.1165756248298
126925_3.png,28.16578876106638
126925_4.png,30.3488101098881
126925_5.png,28.811679585976865
126941_1.png,28.048523557707075
126941_2.png,27.934888921611936
126941_3.png,28.12550020259261
126941_4.png,27.972420188117148
126941_5.png,28.060076526953814
127313_1.png,31.41101834571956
127313_2.png,27.951214834477494
127313_3.png,27.97703955473356
127313_4.png,27.65352470520929
127313_5.png,34.29391016157034
127476_1.png,27.926391626384596
127476_2.png,27.89071350340113
127476_3.png,27.88667084230172
127476_4.png,27.91790279203107
127476_5.png,27.91433182170545
12748_1.png,27.91248474823469
12748_2.png,27.890207211552458
12748_3.png,27.90241451501901
12748_4.png,27.815212382869152
12748_5.png,27.943194399462108
127520_1.png,28.05895834530819
127520_2.png,27.859779868575192
127520_3.png,27.862755449084364
127520_4.png,27.983075114089875
127520_5.png,28.04226635761681
127535_1.png,33.05020844337175
127535_2.png,27.864892790251112
127535_3.png,27.76913326102381
127535_4.png,27.316506668516062
127535_5.png,31.186864241152172
127702_1.png,29.41478403656214
127702_2.png,27.88668105745582
127702_3.png,27.8772747416765
127702_4.png,33.26676976273668
127702_5.png,29.127265884830344
127865_1.png,30.337425695925138
127865_2.png,27.963629085119337
127865_3.png,27.95116168135677
127865_4.png,28.204505648023503
127865_5.png,29.733157277096797
127984_1.png,27.9668206931982
127984_2.png,27.856214979424976
127984_3.png,27.788609151933493
127984_4.png,27.84895904458658
127984_5.png,27.97444164036664
128515_1.png,35.413839775453795
128515_2.png,27.92759623563048
128515_3.png,27.99618151647997
128515_4.png,28.29639150771977
128515_5.png,34.489457355025735
128830_1.png,28.10532213630673
128830_2.png,27.85337229160038
128830_3.png,27.85445320237865
128830_4.png,27.902914306916102
128830_5.png,28.109003154785874
128849_1.png,28.771724492462223
128849_2.png,27.893928672999824
128849_3.png,27.88064002377249
128849_4.png,27.68283231162314
128849_5.png,30.250326375958096
128891_1.png,27.94685310043141
128891_2.png,27.934250904260544
128891_3.png,27.978845537343688
128891_4.png,27.946697964099563
128891_5.png,27.92276064064202
128978_1.png,28.402846523471087
128978_2.png,27.94538373394744
128978_3.png,28.73455002929054
128978_4.png,27.656772465616363
128978_5.png,28.68183905531106
129100_1.png,29.80929333391808
129100_2.png,28.143948685408965
129100_3.png,28.25600821390828
129100_4.png,31.990387418618518
129100_5.png,30.104184797344946
129285_1.png,30.698661095978466
129285_2.png,27.95579106699201
129285_3.png,27.909237925727886
129285_4.png,29.19098515556928
129285_5.png,29.096234427670204
129988_1.png,28.063734758477
129988_2.png,27.865762546815183
129988_3.png,27.903360107315955
129988_4.png,27.905256927263483
129988_5.png,28.0502989313293
130171_1.png,32.703186638952104
130171_2.png,27.869863544151062
130171_3.png,31.875157541025143
130171_4.png,30.867235069607148
130171_5.png,31.471744389885597
130524_1.png,30.2801725204344
130524_2.png,28.159305620742774
130524_3.png,28.28021893702181
130524_4.png,28.439486054772743
130524_5.png,30.32062573522328
130599_1.png,29.07807495020561
130599_2.png,27.866094977081133
130599_3.png,27.848601480733656
130599_4.png,27.684408509291337
130599_5.png,29.32306095753014
130712_1.png,28.61573191517133
130712_2.png,27.920315370432487
130712_3.png,27.82209302465467
130712_4.png,27.882771969918224
130712_5.png,30.17273250006845
13081_1.png,31.449884045321944
13081_2.png,27.896079492509276
13081_3.png,27.85650437405691
13081_4.png,27.81357615597868
13081_5.png,32.69650917183499
130948_1.png,27.934637149292485
130948_2.png,27.87382231211218
130948_3.png,27.90187990925982
130948_4.png,27.89131907739174
130948_5.png,27.948494402310185
131018_1.png,30.87523003001313
131018_2.png,27.939998289038076
131018_3.png,29.48572186272481
131018_4.png,27.66743514594709
131018_5.png,30.691948048643127
131282_1.png,29.28724595241199
131282_2.png,27.93494444699541
131282_3.png,27.997406786568572
131282_4.png,28.178769739455618
131282_5.png,31.586354660529288
131295_1.png,27.871940283252563
131295_2.png,27.8020857535164
131295_3.png,27.79825689035727
131295_4.png,27.90199949759064
131295_5.png,27.879674399468776
131531_1.png,27.94502008686727
131531_2.png,27.85623757038301
131531_3.png,27.84280801866412
131531_4.png,27.890887817180943
131531_5.png,27.97293642907161
131581_1.png,28.446536457357603
131581_2.png,28.04963280328822
131581_3.png,30.05314255437979
131581_4.png,30.553888185867045
131581_5.png,28.634444481211396
131714_1.png,28.71517400138621
131714_2.png,28.09116934820252
131714_3.png,28.14760789069457
131714_4.png,28.238335808728102
131714_5.png,28.794051772341923
131743_1.png,30.98545438099702
131743_2.png,28.10961712566205
131743_3.png,35.278335389453126
131743_4.png,28.457426941327743
131743_5.png,30.61657555253695
132182_1.png,27.938769558483788
132182_2.png,27.871865505101248
132182_3.png,27.865938792064284
132182_4.png,27.89140204787337
132182_5.png,27.918220725204694
132317_1.png,27.862843332364857
132317_2.png,27.902247035142924
132317_3.png,27.88370504784367
132317_4.png,27.93074735866049
132317_5.png,27.885672460384228
132686_1.png,28.55550458955324
132686_2.png,27.65094293239686
132686_3.png,27.445400790244378
132686_4.png,27.77391027727461
132686_5.png,28.609720458283363
132861_1.png,28.41860575679232
132861_2.png,27.608788732314583
132861_3.png,27.496539482392222
132861_4.png,27.604128329379115
132861_5.png,28.43009784555928
13300_1.png,27.868096844631424
13300_2.png,27.89461960439589
13300_3.png,27.87912836107616
13300_4.png,27.93380733312564
13300_5.png,27.883014335175066
133327_1.png,29.598341844306425
133327_2.png,28.05333457644766
133327_3.png,28.102286840275077
133327_4.png,27.390716722056165
133327_5.png,29.62555994157581
133476_1.png,30.861194717127272
133476_2.png,27.88439832251665
133476_3.png,27.83470210281578
133476_4.png,27.80971712743279
133476_5.png,30.646071534696794
133648_1.png,28.352502092698558
133648_2.png,27.913243132379197
133648_3.png,27.88341236410489
133648_4.png,27.735523098921387
133648_5.png,28.82872054954121
133750_1.png,29.542049970713805
133750_2.png,27.872436621813605
133750_3.png,27.876562086789587
133750_4.png,27.47586512213616
133750_5.png,30.183357165582333
134001_1.png,29.462854879767267
134001_2.png,28.04803806827628
134001_3.png,28.221107428385743
134001_4.png,34.68697880358865
134001_5.png,31.45274233910133
134010_1.png,28.02721471862693
134010_2.png,28.049905457866167
134010_3.png,27.9819486297761
134010_4.png,28.18501683733593
134010_5.png,28.035732479868383
134016_1.png,31.5751925058874
134016_2.png,27.95977698967814
134016_3.png,28.038020985829892
134016_4.png,27.62618377446316
134016_5.png,30.50249123845908
13414_1.png,28.074802136872226
13414_2.png,27.864548158447736
13414_3.png,27.78710376342408
13414_4.png,27.79305929859468
13414_5.png,28.118013133324023
134199_1.png,29.430833326115536
134199_2.png,28.248811185774027
134199_3.png,40.86838143396841
134199_4.png,28.242739123093937
134199_5.png,30.78285022728416
134322_1.png,31.354121169917363
134322_2.png,27.85715388781032
134322_3.png,27.74492631686575
134322_4.png,26.957653064599967
134322_5.png,31.737701308189912
134366_1.png,31.66010437922398
134366_2.png,27.86831200705239
134366_3.png,27.888492909938968
134366_4.png,27.34408963644693
134366_5.png,30.402048570419232
134722_1.png,30.8521201547333
134722_2.png,28.202689144249003
134722_3.png,28.480425044547932
134722_4.png,27.76768395498715
134722_5.png,31.33027446359342
134778_1.png,32.233215173200335
134778_2.png,27.86276822554369
134778_3.png,27.89095180245237
134778_4.png,35.36922183060866
134778_5.png,32.534649778916496
134886_1.png,33.77841361799327
134886_2.png,27.88536702384832
134886_3.png,28.02896231819227
134886_4.png,27.87567107664239
134886_5.png,35.2325590535368
135436_1.png,29.265249885863835
135436_2.png,28.001850076822954
135436_3.png,33.45256708430693
135436_4.png,27.58252430445804
135436_5.png,31.178211130494777
135486_1.png,30.71406270840671
135486_2.png,27.862006184356677
